 # xp yp zp bx by bz
 0.27586E+00 -0.31724E+00  0.00000E+00  0.32551-159 -0.74302-159  0.12696E-05
 0.28966E+00 -0.31724E+00  0.00000E+00  0.34592-159 -0.77455-159  0.13089E-05
 0.30345E+00 -0.31724E+00  0.00000E+00  0.36703-159 -0.80588-159  0.13497E-05
 0.31724E+00 -0.31724E+00  0.00000E+00  0.38873-159 -0.83662-159  0.13919E-05
 0.33103E+00 -0.31724E+00  0.00000E+00  0.41083-159 -0.86632-159  0.14351E-05
 0.34483E+00 -0.31724E+00  0.00000E+00  0.43312-159 -0.89449-159  0.14791E-05
 0.35862E+00 -0.31724E+00  0.00000E+00  0.45533-159 -0.92057-159  0.15235E-05
 0.37241E+00 -0.31724E+00  0.00000E+00  0.47718-159 -0.94398-159  0.15676E-05
 0.38621E+00 -0.31724E+00  0.00000E+00  0.49831-159 -0.96412-159  0.16111E-05
 0.40000E+00 -0.31724E+00  0.00000E+00  0.51836-159 -0.98038-159  0.16534E-05
 0.00000E+00 -0.30345E+00  0.00000E+00  0.91205-160 -0.30056-159  0.82750E-06
 0.13793E-01 -0.30345E+00  0.00000E+00  0.96928-160 -0.31502-159  0.83712E-06
 0.27586E-01 -0.30345E+00  0.00000E+00  0.10309-159 -0.33036-159  0.84769E-06
 0.41379E-01 -0.30345E+00  0.00000E+00  0.10973-159 -0.34663-159  0.85927E-06
 0.55172E-01 -0.30345E+00  0.00000E+00  0.11687-159 -0.36390-159  0.87191E-06
 0.68966E-01 -0.30345E+00  0.00000E+00  0.12458-159 -0.38223-159  0.88570E-06
 0.82759E-01 -0.30345E+00  0.00000E+00  0.13288-159 -0.40167-159  0.90070E-06
 0.96552E-01 -0.30345E+00  0.00000E+00  0.14183-159 -0.42228-159  0.91701E-06
 0.11034E+00 -0.30345E+00  0.00000E+00  0.15148-159 -0.44412-159  0.93470E-06
 0.12414E+00 -0.30345E+00  0.00000E+00  0.16188-159 -0.46724-159  0.95387E-06
 0.13793E+00 -0.30345E+00  0.00000E+00  0.17308-159 -0.49170-159  0.97461E-06
 0.15172E+00 -0.30345E+00  0.00000E+00  0.18514-159 -0.51754-159  0.99702E-06
 0.16552E+00 -0.30345E+00  0.00000E+00  0.19810-159 -0.54479-159  0.10212E-05
 0.17931E+00 -0.30345E+00  0.00000E+00  0.21204-159 -0.57347-159  0.10472E-05
 0.19310E+00 -0.30345E+00  0.00000E+00  0.22699-159 -0.60359-159  0.10752E-05
 0.20690E+00 -0.30345E+00  0.00000E+00  0.24300-159 -0.63513-159  0.11052E-05
 0.22069E+00 -0.30345E+00  0.00000E+00  0.26012-159 -0.66803-159  0.11374E-05
 0.23448E+00 -0.30345E+00  0.00000E+00  0.27836-159 -0.70223-159  0.11717E-05
 0.24828E+00 -0.30345E+00  0.00000E+00  0.29774-159 -0.73759-159  0.12082E-05
 0.26207E+00 -0.30345E+00  0.00000E+00  0.31826-159 -0.77394-159  0.12469E-05
 0.27586E+00 -0.30345E+00  0.00000E+00  0.33987-159 -0.81106-159  0.12877E-05
 0.28966E+00 -0.30345E+00  0.00000E+00  0.36253-159 -0.84865-159  0.13306E-05
 0.30345E+00 -0.30345E+00  0.00000E+00  0.38613-159 -0.88634-159  0.13755E-05
 0.31724E+00 -0.30345E+00  0.00000E+00  0.41053-159 -0.92368-159  0.14220E-05
 0.33103E+00 -0.30345E+00  0.00000E+00  0.43554-159 -0.96016-159  0.14700E-05
 0.34483E+00 -0.30345E+00  0.00000E+00  0.46092-159 -0.99518-159  0.15190E-05
 0.35862E+00 -0.30345E+00  0.00000E+00  0.48639-159 -0.10280-158  0.15686E-05
 0.37241E+00 -0.30345E+00  0.00000E+00  0.51158-159 -0.10580-158  0.16182E-05
 0.38621E+00 -0.30345E+00  0.00000E+00  0.53609-159 -0.10844-158  0.16671E-05
 0.40000E+00 -0.30345E+00  0.00000E+00  0.55949-159 -0.11063-158  0.17147E-05
 0.00000E+00 -0.28966E+00  0.00000E+00  0.90278-160 -0.31167-159  0.82137E-06
 0.13793E-01 -0.28966E+00  0.00000E+00  0.96090-160 -0.32716-159  0.83114E-06
 0.27586E-01 -0.28966E+00  0.00000E+00  0.10236-159 -0.34364-159  0.84189E-06
 0.41379E-01 -0.28966E+00  0.00000E+00  0.10914-159 -0.36119-159  0.85369E-06
 0.55172E-01 -0.28966E+00  0.00000E+00  0.11646-159 -0.37987-159  0.86660E-06
 0.68966E-01 -0.28966E+00  0.00000E+00  0.12437-159 -0.39975-159  0.88072E-06
 0.82759E-01 -0.28966E+00  0.00000E+00  0.13292-159 -0.42092-159  0.89612E-06
 0.96552E-01 -0.28966E+00  0.00000E+00  0.14218-159 -0.44346-159  0.91291E-06
 0.11034E+00 -0.28966E+00  0.00000E+00  0.15219-159 -0.46743-159  0.93118E-06
 0.12414E+00 -0.28966E+00  0.00000E+00  0.16302-159 -0.49293-159  0.95103E-06
 0.13793E+00 -0.28966E+00  0.00000E+00  0.17473-159 -0.52003-159  0.97259E-06
 0.15172E+00 -0.28966E+00  0.00000E+00  0.18739-159 -0.54879-159  0.99597E-06
 0.16552E+00 -0.28966E+00  0.00000E+00  0.20107-159 -0.57929-159  0.10213E-05
 0.17931E+00 -0.28966E+00  0.00000E+00  0.21585-159 -0.61156-159  0.10487E-05
 0.19310E+00 -0.28966E+00  0.00000E+00  0.23177-159 -0.64565-159  0.10782E-05
 0.20690E+00 -0.28966E+00  0.00000E+00  0.24892-159 -0.68157-159  0.11101E-05
 0.22069E+00 -0.28966E+00  0.00000E+00  0.26735-159 -0.71930-159  0.11443E-05
 0.23448E+00 -0.28966E+00  0.00000E+00  0.28710-159 -0.75877-159  0.11811E-05
 0.24828E+00 -0.28966E+00  0.00000E+00  0.30822-159 -0.79990-159  0.12204E-05
 0.26207E+00 -0.28966E+00  0.00000E+00  0.33070-159 -0.84251-159  0.12622E-05
 0.27586E+00 -0.28966E+00  0.00000E+00  0.35455-159 -0.88638-159  0.13067E-05
 0.28966E+00 -0.28966E+00  0.00000E+00  0.37971-159 -0.93120-159  0.13537E-05
 0.30345E+00 -0.28966E+00  0.00000E+00  0.40610-159 -0.97656-159  0.14031E-05
 0.31724E+00 -0.28966E+00  0.00000E+00  0.43357-159 -0.10220-158  0.14546E-05
 0.33103E+00 -0.28966E+00  0.00000E+00  0.46192-159 -0.10668-158  0.15080E-05
 0.34483E+00 -0.28966E+00  0.00000E+00  0.49091-159 -0.11104-158  0.15629E-05
 0.35862E+00 -0.28966E+00  0.00000E+00  0.52018-159 -0.11518-158  0.16187E-05
 0.37241E+00 -0.28966E+00  0.00000E+00  0.54935-159 -0.11902-158  0.16747E-05
 0.38621E+00 -0.28966E+00  0.00000E+00  0.57791-159 -0.12246-158  0.17302E-05
 0.40000E+00 -0.28966E+00  0.00000E+00  0.60535-159 -0.12539-158  0.17844E-05
 0.00000E+00 -0.27586E+00  0.00000E+00  0.89082-160 -0.32292-159  0.81509E-06
 0.13793E-01 -0.27586E+00  0.00000E+00  0.94962-160 -0.33949-159  0.82497E-06
 0.27586E-01 -0.27586E+00  0.00000E+00  0.10132-159 -0.35717-159  0.83586E-06
 0.41379E-01 -0.27586E+00  0.00000E+00  0.10821-159 -0.37604-159  0.84784E-06
 0.55172E-01 -0.27586E+00  0.00000E+00  0.11568-159 -0.39620-159  0.86099E-06
 0.68966E-01 -0.27586E+00  0.00000E+00  0.12378-159 -0.41774-159  0.87539E-06
 0.82759E-01 -0.27586E+00  0.00000E+00  0.13256-159 -0.44076-159  0.89116E-06
 0.96552E-01 -0.27586E+00  0.00000E+00  0.14209-159 -0.46536-159  0.90839E-06
 0.11034E+00 -0.27586E+00  0.00000E+00  0.15244-159 -0.49163-159  0.92720E-06
 0.12414E+00 -0.27586E+00  0.00000E+00  0.16369-159 -0.51970-159  0.94771E-06
 0.13793E+00 -0.27586E+00  0.00000E+00  0.17589-159 -0.54967-159  0.97006E-06
 0.15172E+00 -0.27586E+00  0.00000E+00  0.18915-159 -0.58164-159  0.99438E-06
 0.16552E+00 -0.27586E+00  0.00000E+00  0.20354-159 -0.61572-159  0.10208E-05
 0.17931E+00 -0.27586E+00  0.00000E+00  0.21915-159 -0.65198-159  0.10496E-05
